OCEAN,SAMPLEID,LATITUDE,LONGITUDE,SIO2,TIO2,AL2O3,FE2O3,FE2O3T,FEO,FEOT,FEO_TOTAL,MGO,CAO,NA2O,K2O,P2O5,MNO
Atlantic,ODP0209-1272A-027R-001/031-036,15.09,-44.97,,,,,,,,,,,,,,
Atlantic,ODP0209-1272A-027R-001/031-036,15.09,-44.97,,,,,,,,,,,,,,
Atlantic,ODP0209-1272A-027R-001/031-036,15.09,-44.97,37.48,0.01,0.61,7.09,,,,7.09,40.11,0.20,0.08,0.01,0.01,0.10
Atlantic,ODP0209-1272A-009R-001/039-046,15.09,-44.97,,,,,,,,,,,,,,
Atlantic,ODP0209-1272A-009R-001/039-046,15.09,-44.97,,,,,,,,,,,,,,
Atlantic,ODP0209-1272A-009R-001/039-046,15.09,-44.97,34.82,0.01,0.34,7.40,,,,7.40,41.08,0.03,0.12,0.01,0.01,0.10
Atlantic,ODP0209-1274A-012R-001/001-005,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-012R-001/001-005,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-012R-001/001-005,15.65,-46.68,39.04,0.01,0.62,7.73,,,,7.73,40.88,0.65,0.05,0.01,0.01,0.11
Atlantic,ODP0209-1274A-012R-001/138-143,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-012R-001/138-143,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-012R-001/138-143,15.65,-46.68,35.65,0.01,0.57,7.13,,,,7.13,37.64,0.52,0.04,0.01,0.01,0.10
Atlantic,ODP0209-1274A-013R-001/091-095,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-013R-001/091-095,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-013R-001/091-095,15.65,-46.68,37.78,0.01,0.66,7.38,,,,7.38,39.04,0.31,0.08,0.01,0.01,0.09
Atlantic,ODP0209-1274A-015R-001/094-099,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-015R-001/094-099,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-015R-001/094-099,15.65,-46.68,35.53,0.01,0.25,7.82,,,,7.82,40.89,0.18,0.05,0.01,0.01,0.10
Atlantic,ODP0209-1274A-015R-002/043-048,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-015R-002/043-048,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-015R-002/043-048,15.65,-46.68,37.58,0.02,0.54,7.39,,,,7.39,39.99,0.51,0.08,0.01,0.01,0.10
Atlantic,ODP0209-1274A-016R-001/092-098,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-016R-001/092-098,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-016R-001/092-098,15.65,-46.68,37.52,0.03,0.53,7.53,,,,7.53,40.69,0.24,0.04,0.01,0.01,0.09
Atlantic,ODP0209-1274A-017R-001/126-130,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-017R-001/126-130,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-017R-001/126-130,15.65,-46.68,38.66,0.01,0.77,7.22,,,,7.22,39.93,0.74,0.03,0.01,0.01,0.12
Atlantic,ODP0209-1274A-001R-001/085-088,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-001R-001/085-088,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-001R-001/085-088,15.65,-46.68,38.78,0.01,0.76,7.48,,,,7.48,40.62,1.03,0.05,0.01,0.01,0.11
Atlantic,ODP0209-1274A-027R-001/143-146,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-027R-001/143-146,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-027R-001/143-146,15.65,-46.68,37.93,0.01,0.70,7.47,,,,7.47,40.62,0.39,0.04,0.01,0.01,0.10
Atlantic,ODP0209-1274A-003R-001/107-112,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-003R-001/107-112,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-003R-001/107-112,15.65,-46.68,38.81,0.01,0.59,7.84,,,,7.84,41.88,0.54,0.04,0.01,0.01,0.11
Atlantic,ODP0209-1274A-003R-001/042-046,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-003R-001/042-046,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-003R-001/042-046,15.65,-46.68,37.82,0.01,0.59,7.49,,,,7.49,40.45,0.50,0.04,0.01,0.01,0.11
Atlantic,ODP0209-1274A-004R-002/006-010,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-004R-002/006-010,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-004R-002/006-010,15.65,-46.68,39.54,0.01,0.88,7.58,,,,7.58,40.72,0.71,0.04,0.01,0.01,0.11
Atlantic,ODP0209-1274A-005R-002/055-059,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-005R-002/055-059,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-005R-002/055-059,15.65,-46.68,37.80,0.01,0.68,7.38,,,,7.38,39.99,0.46,0.05,0.01,0.01,0.11
Atlantic,ODP0209-1274A-006R-002/130-135,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-006R-002/130-135,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-006R-002/130-135,15.65,-46.68,40.20,0.01,0.72,7.59,,,,7.59,40.71,0.86,0.10,0.01,0.01,0.11
Atlantic,ODP0209-1274A-007R-001/037-042,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-007R-001/037-042,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-007R-001/037-042,15.65,-46.68,40.32,0.01,0.79,7.62,,,,7.62,40.28,0.84,0.05,0.01,0.01,0.11
Atlantic,ODP0209-1274A-008R-001/135-137,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-008R-001/135-137,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-008R-001/135-137,15.65,-46.68,34.37,0.01,0.11,7.90,,,,7.90,42.24,0.13,0.03,0.01,0.01,0.11
Atlantic,ODP0209-1272A-019R-001/060-064,15.09,-44.97,35.10,,,,,,,,,,,,,
Atlantic,ODP0209-1272A-019R-001/060-064,15.09,-44.97,,,,,,,,,,,,,,
Atlantic,ODP0209-1272A-021R-001/102-108,15.09,-44.97,35.77,,,,,,,,,,,,,
Atlantic,ODP0209-1272A-021R-001/102-108,15.09,-44.97,,,,,,,,,,,,,,
Atlantic,ODP0209-1272A-023R-002/022-025,15.09,-44.97,35.84,,,,,,,,,,,,,
Atlantic,ODP0209-1272A-023R-002/022-025,15.09,-44.97,,,,,,,,,,,,,,
Atlantic,ODP0209-1272A-013R-001/103.5-106.5,15.09,-44.97,33.85,,,,,,,,,,,,,
Atlantic,ODP0209-1272A-013R-001/103.5-106.5,15.09,-44.97,,,,,,,,,,,,,,
Atlantic,ODP0209-1272A-025R-002/067-071,15.09,-44.97,36.21,,,,,,,,,,,,,
Atlantic,ODP0209-1272A-025R-002/067-071,15.09,-44.97,,,,,,,,,,,,,,
Atlantic,ODP0209-1272A-026R-002/066-072,15.09,-44.97,30.64,,,,,,,,,,,,,
Atlantic,ODP0209-1272A-026R-002/066-072,15.09,-44.97,,,,,,,,,,,,,,
Atlantic,ODP0209-1272A-027R-002/090-095,15.09,-44.97,36.48,,,,,,,,,,,,,
Atlantic,ODP0209-1272A-027R-002/090-095,15.09,-44.97,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-003R-001/035-038,15.65,-46.68,36.74,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-003R-001/035-038,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-005R-001/123-125,15.65,-46.68,37.30,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-005R-001/123-125,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-006R-002/068-070,15.65,-46.68,36.33,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-006R-002/068-070,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-007R-001/064-066,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-007R-001/064-066,15.65,-46.68,38.50,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-007R-001/064-066,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-014R-001/076-082,15.65,-46.68,37.50,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-014R-001/076-082,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-018R-001/080-083,15.65,-46.68,34.57,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-018R-001/080-083,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1272A-016R-002/006-008,15.09,-44.97,35.73,,,,,,,,,,,,,
Atlantic,ODP0209-1272A-016R-002/006-008,15.09,-44.97,,,,,,,,,,,,,,
Atlantic,ODP0209-1270C-01R-001/022-032,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270C-01R-001/022-032,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270C-01R-001/022-032,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270C-01R-001/022-032,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270C-01R-001/022-032,14.72,-44.88,41.38,0.07,2.78,,,,6.14,6.14,35.39,0.22,0.12,0.03,0.02,0.22
Atlantic,ODP0209-1270C-01R-001/064-069,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270C-01R-001/064-069,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270C-01R-001/064-069,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270C-01R-001/064-069,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270C-01R-001/064-069,14.72,-44.88,43.96,0.12,4.09,,,,6.23,6.23,34.85,2.70,0.09,0.08,0.03,0.14
Atlantic,ODP0209-1270D-03R-001/073-077,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270D-03R-001/073-077,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270D-03R-001/073-077,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270D-03R-001/073-077,14.72,-44.88,43.60,0.34,5.90,,,,5.76,5.76,28.98,5.28,0.33,0.04,0.14,0.14
Atlantic,ODP0209-1270D-03R-001/073-077,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270D-03R-001/077-085,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270D-03R-001/077-085,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270D-03R-001/077-085,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270D-03R-001/077-085,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270D-03R-001/077-085,14.72,-44.88,42.16,0.19,6.57,,,,6.35,6.35,30.42,3.27,0.19,0.04,0.08,0.16
Atlantic,ODP0209-1270D-03R-002/000-003,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270D-03R-002/000-003,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270D-03R-002/000-003,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270D-03R-002/000-003,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270D-03R-002/000-003,14.72,-44.88,41.98,0.19,3.76,,,,6.76,6.76,33.43,1.33,0.18,0.06,0.04,0.10
Atlantic,ODP0209-1270D-04R-001/064-069,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270D-04R-001/064-069,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270D-04R-001/064-069,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270D-04R-001/064-069,14.72,-44.88,42.43,0.15,4.76,,,,6.53,6.53,32.05,2.64,0.12,0.04,0.04,0.12
Atlantic,ODP0209-1270D-04R-001/064-069,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-010R-001/040-045,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-010R-001/040-045,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-010R-001/040-045,23.34,-45.02,39.57,0.02,1.24,8.16,,,,8.16,37.32,0.33,0.05,,,0.11
Atlantic,ODP0153-0920B-011R-001/050-053,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-011R-001/050-053,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-011R-001/050-053,23.34,-45.02,38.85,0.02,1.33,7.91,,,,7.91,37.69,0.11,0.02,,,0.11
Atlantic,ODP0153-0920B-012R-001/096-100,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-012R-001/096-100,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-012R-001/096-100,23.34,-45.02,38.64,0.02,1.17,8.01,,,,8.01,37.84,0.66,0.02,,,0.11
Atlantic,ODP0153-0920B-013R-003/021-026,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-013R-003/021-026,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-013R-003/021-026,23.34,-45.02,39.87,0.02,1.36,7.80,,,,7.80,37.63,0.73,0.02,,,0.13
Atlantic,ODP0153-0920B-001W-003/055-061,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-001W-003/055-061,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-001W-003/055-061,23.34,-45.02,38.68,0.02,1.28,8.04,,,,8.04,37.72,0.10,0.02,,,0.12
Atlantic,ODP0153-0920B-002R-001/013-017,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-002R-001/013-017,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-002R-001/013-017,23.34,-45.02,38.45,0.02,1.08,8.17,,,,8.17,37.48,0.19,0.05,,,0.10
Atlantic,ODP0153-0920B-003R-001/021-026,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-003R-001/021-026,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-003R-001/021-026,23.34,-45.02,38.68,0.02,1.04,8.11,,,,8.11,37.51,0.11,0.15,,,0.10
Atlantic,ODP0153-0920B-004R-001/064-068,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-004R-001/064-068,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-004R-001/064-068,23.34,-45.02,39.92,0.02,1.42,7.86,,,,7.86,37.37,0.31,0.06,,,0.11
Atlantic,ODP0153-0920B-005R-001/106-111,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-005R-001/106-111,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-005R-001/106-111,23.34,-45.02,38.92,0.02,1.02,7.88,,,,7.88,37.51,0.29,0.02,,,0.10
Atlantic,ODP0153-0920B-006R-003/013-018,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-006R-003/013-018,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-006R-003/013-018,23.34,-45.02,40.14,0.02,0.97,8.07,,,,8.07,37.37,0.15,0.06,,,0.09
Atlantic,ODP0153-0920B-007R-002/050-055,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-007R-002/050-055,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-007R-002/050-055,23.34,-45.02,39.08,0.02,1.20,7.72,,,,7.72,37.50,0.12,0.02,,,0.10
Atlantic,ODP0153-0920B-008R-002/078-082,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-008R-002/078-082,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-008R-002/078-082,23.34,-45.02,39.82,0.02,1.17,7.73,,,,7.73,37.63,0.28,0.02,,,0.11
Atlantic,ODP0153-0920B-009R-002/092-097,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-009R-002/092-097,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-009R-002/092-097,23.34,-45.02,40.65,0.03,1.61,7.55,,,,7.55,37.12,0.47,0.02,,,0.11
Atlantic,ODP0153-0920D-010R-003/008-012,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-010R-003/008-012,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-010R-003/008-012,23.34,-45.02,39.17,0.02,1.44,8.18,,,,8.18,37.46,0.23,0.02,,,0.10
Atlantic,ODP0153-0920D-011R-001/102-107,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-011R-001/102-107,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-011R-001/102-107,23.34,-45.02,38.72,0.03,0.96,8.11,,,,8.11,37.81,0.06,0.06,,,0.13
Atlantic,ODP0153-0920D-012R-001/060-066,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-012R-001/060-066,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-012R-001/060-066,23.34,-45.02,39.78,0.02,0.87,8.25,,,,8.25,37.20,0.05,0.02,,,0.12
Atlantic,ODP0153-0920D-013R-002/020-025,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-013R-002/020-025,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-013R-002/020-025,23.34,-45.02,37.84,0.02,1.20,8.02,,,,8.02,37.38,0.71,0.02,,,0.11
Atlantic,ODP0153-0920D-014R-003/068-074,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-014R-003/068-074,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-014R-003/068-074,23.34,-45.02,39.17,0.02,1.20,8.24,,,,8.24,38.84,0.98,0.02,,,0.12
Atlantic,ODP0153-0920D-015R-001/015-020,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-015R-001/015-020,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-015R-001/015-020,23.34,-45.02,37.99,0.02,1.15,8.02,,,,8.02,37.96,1.09,0.02,,,0.12
Atlantic,ODP0153-0920D-016R-005/027-032,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-016R-005/027-032,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-016R-005/027-032,23.34,-45.02,39.05,0.02,1.20,7.77,,,,7.77,38.05,0.56,0.08,,,0.12
Atlantic,ODP0153-0920D-017R-004/075-081,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-017R-004/075-081,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-017R-004/075-081,23.34,-45.02,38.98,0.02,1.21,7.83,,,,7.83,37.96,0.48,0.06,,,0.12
Atlantic,ODP0153-0920D-018R-004/015-020,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-018R-004/015-020,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-018R-004/015-020,23.34,-45.02,39.21,0.02,1.18,8.17,,,,8.17,37.57,0.18,0.02,,,0.10
Atlantic,ODP0153-0920D-019R-002/046-051,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-019R-002/046-051,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-019R-002/046-051,23.34,-45.02,39.14,0.02,1.28,8.19,,,,8.19,37.33,0.31,0.02,,,0.10
Atlantic,ODP0153-0920D-020R-002/033-048,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-020R-002/033-048,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-020R-002/033-048,23.34,-45.02,38.74,0.02,1.24,7.99,,,,7.99,37.52,0.19,0.02,,,0.12
Atlantic,ODP0153-0920D-021R-002/074-079,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-021R-002/074-079,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-021R-002/074-079,23.34,-45.02,37.73,0.01,1.05,7.95,,,,7.95,38.26,0.32,0.02,,,0.12
Atlantic,ODP0153-0920D-022R-005/037-043,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-022R-005/037-043,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-022R-005/037-043,23.34,-45.02,39.20,0.02,1.29,7.69,,,,7.69,37.47,0.47,0.02,,,0.12
Atlantic,ODP0153-0920D-022R-006/018-024,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-022R-006/018-024,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-022R-006/018-024,23.34,-45.02,38.04,0.02,1.24,8.04,,,,8.04,37.56,0.18,0.02,,,0.10
Atlantic,ODP0153-0920D-002R-001/029-036,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-002R-001/029-036,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-002R-001/029-036,23.34,-45.02,39.44,0.02,0.82,8.23,,,,8.23,37.16,0.37,0.02,,,0.11
Atlantic,ODP0153-0920D-003R-001/110-115,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-003R-001/110-115,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-003R-001/110-115,23.34,-45.02,39.90,0.02,1.55,7.40,,,,7.40,37.10,0.34,0.06,,,0.12
Atlantic,ODP0153-0920D-004R-002/100-104,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-004R-002/100-104,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-004R-002/100-104,23.34,-45.02,40.20,0.02,1.46,7.51,,,,7.51,37.15,0.27,0.02,,,0.11
Atlantic,ODP0153-0920D-005R-001/049-055,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-005R-001/049-055,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-005R-001/049-055,23.34,-45.02,38.91,0.02,1.25,7.91,,,,7.91,37.70,0.18,0.02,,,0.12
Atlantic,ODP0153-0920D-006R-002/100-104,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-006R-002/100-104,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-006R-002/100-104,23.34,-45.02,39.33,0.02,1.34,8.08,,,,8.08,37.56,0.16,0.02,,,0.10
Atlantic,ODP0153-0920D-007R-002/067-071,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-007R-002/067-071,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-007R-002/067-071,23.34,-45.02,40.08,0.02,1.42,7.91,,,,7.91,37.24,0.32,0.02,,,0.11
Atlantic,ODP0153-0920D-008R-002/062-069,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-008R-002/062-069,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-008R-002/062-069,23.34,-45.02,39.67,0.02,1.33,7.97,,,,7.97,37.47,0.28,0.02,,,0.11
Atlantic,ODP0153-0920A-001W-001/073-077,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920A-001W-001/073-077,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920A-001W-001/073-077,23.34,-45.02,44.61,0.02,1.14,9.12,,,11.21,11.21,44.60,0.01,,,,0.14
Atlantic,ODP0153-0920B-010R-001/017-023,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-010R-001/017-023,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-010R-001/017-023,23.34,-45.02,43.97,0.03,1.51,9.93,,,8.94,8.94,43.95,0.08,,,,0.13
Atlantic,ODP0153-0920B-010R-003/136-143,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-010R-003/136-143,23.34,-45.02,45.01,0.03,1.61,9.10,,,8.19,8.19,43.05,0.74,,,,0.14
Atlantic,ODP0153-0920B-010R-003/015-021,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-010R-003/015-021,23.34,-45.02,44.96,0.03,1.30,9.45,,,8.50,8.50,43.07,0.23,,,,0.11
Atlantic,ODP0153-0920B-010R-004/139-143,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-010R-004/139-143,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-010R-004/139-143,23.34,-45.02,43.88,0.02,1.33,9.50,,,8.55,8.55,45.33,0.23,,,,0.13
Atlantic,ODP0153-0920B-011R-001/000-005,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-011R-001/000-005,23.34,-45.02,45.76,0.02,1.31,9.13,,,8.22,8.22,43.63,0.51,0.02,0.01,0.01,0.11
Atlantic,ODP0153-0920B-011R-001/110-119,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-011R-001/110-119,23.34,-45.02,44.10,0.03,1.53,10.10,,,9.09,9.09,40.96,0.85,,,,0.13
Atlantic,ODP0153-0920B-011R-001/110-119,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-011R-001/110-119,23.34,-45.02,43.24,0.23,4.77,12.23,,,11.00,11.00,32.76,7.18,0.06,,0.04,0.22
Atlantic,ODP0153-0920B-011R-001/119-125,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-011R-001/119-125,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-011R-001/119-125,23.34,-45.02,44.30,0.02,1.48,9.20,,,8.28,8.28,43.44,0.37,,,,0.13
Atlantic,ODP0153-0920B-012R-001/023-028,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-012R-001/023-028,23.34,-45.02,44.23,0.02,1.59,9.03,,,8.13,8.13,43.72,1.17,0.01,,0.02,0.13
Atlantic,ODP0153-0920B-012R-002/077-084,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-012R-002/077-084,23.34,-45.02,45.40,0.02,1.57,8.91,,,8.02,8.02,42.31,1.23,,,0.01,0.13
Atlantic,ODP0153-0920B-012R-003/100-106,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-012R-003/100-106,23.34,-45.02,44.14,0.02,1.25,9.26,,,8.33,8.33,42.54,1.04,,,,0.13
Atlantic,ODP0153-0920B-012R-005/010-017,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-012R-005/010-017,23.34,-45.02,,,,,,,,,,,,,,
